I am here now because you called for help , and no-one else would answer .” He turned onto the next street and shifted up .	23	0
I have to warn you , though , you wont like what I have to tell you .”I shivered .	18	1
If shes in trouble , I want to find her , wherever she is .”My driver took a deep breath .	16	0
As he did , his neck stretched in a strange way and I noticed several thin lines , like wrinkles , running across the sides of his neck .	13	0
As he did , his neck stretched in a strange way and I noticed several thin lines , like wrinkles , running across the sides of his neck .	6	0
Nathan ,” he began in the way that people speak when they start a long and difficult explanation , Rachel met someone last night whom it is best never to meet .	9	1
Nathan ,” he began in the way that people speak when they start a long and difficult explanation , Rachel met someone last night whom it is best never to meet .	20	0
Nathan ,” he began in the way that people speak when they start a long and difficult explanation , Rachel met someone last night whom it is best never to meet .	12	1
Come on , I have something to show you .” With that , he made a sharp turn onto a side street that I hadnt noticed before .	14	0
Come on , I have something to show you .” With that , he made a sharp turn onto a side street that I hadnt noticed before .	25	0
We drove between slummy housing and storefronts so decayed that I could n't tell whether they were abandoned .	13	1
We drove between slummy housing and storefronts so decayed that I could n't tell whether they were abandoned .	1	1
My driver turned again next to an old warehouse that I might have been in once when Mitch took us to a rave in sophomore year .	18	0
My driver turned again next to an old warehouse that I might have been in once when Mitch took us to a rave in sophomore year .	2	0
I got a strange feeling that we werent supposed to be driving here .	1	0
Hey ,” I said , are you sure that we should be going this way ?	12	1
I mean – ”Just ignore that ,” he told me .	8	0
I mean – ”Just ignore that ,” he told me .	4	1
Youll be used to the sensation in a moment .” That just unnerved me more .	12	1
As we kept driving , the anxiety grew more pronounced .	7	0
I noticed that there were some people on the street , people the same color as the soiled buildings .	1	0
Okay , this is the spot ,” said my driver , pulling over .	7	0
Okay , this is the spot ,” said my driver , pulling over .	11	0
He parked and got out .	1	0
Is it really safe to leave the car …” he was already walking toward the squat , brick-windowed building we were parked next to .	12	0
Is it really safe to leave the car …” he was already walking toward the squat , brick-windowed building we were parked next to .	21	0
Glancing back at that gleaming glare , I decided that it might be safer to follow the driver than to wait with the car .	8	0
I hopped out , ran after him , and reached him just as he was knocking on the door .	9	0
I hopped out , ran after him , and reached him just as he was knocking on the door .	15	0
I hopped out , ran after him , and reached him just as he was knocking on the door .	4	0
I hopped out , ran after him , and reached him just as he was knocking on the door .	1	0
Someone opened it a crack , then ushered us in .	7	0
Someone opened it a crack , then ushered us in .	1	0
Inside , the building opened up .	4	0
The ceiling was high and wooden , and I could see part of a DJs booth down the hall .	10	1
Then I looked down and saw what had let us in .	5	0
Then I looked down and saw what had let us in .	8	0
What up ?” The hunchbacked being who let us in held out a scraggly paw for him to slap .	7	0
What up ?” The hunchbacked being who let us in held out a scraggly paw for him to slap .	10	1
Nice , my man ,” he said as they clasped hands .	9	1
Did I ever tell you about them ?”Yeah , one time , man , but you were pretty fucked up .	3	0
Whats your problem , kid ?”The hunchbacked man came up to my stomach .	8	0
When he grinned , I saw that his teeth were sharp and small , like a hunting cats .	2	1
